system_time,time,pos,curr,dt,velocity,Filtered Velocity,
1751558208,27572,-226452,869.73,12,-10.33333333,-11.61905005,
1751558208,27582,-226576,869.73,10,-12.4,-11.55415201,
1751558208,27593,-226700,869.73,11,-11.27272727,-11.54249411,
1751558208,27604,-226824,869.73,11,-11.27272727,-11.54135184,
1751558208,27615,-226948,869.73,11,-11.27272727,-11.46144609,
1751558208,27626,-227072,864.55,11,-11.27272727,-11.37415576,
1751558208,27636,-227197,864.55,10,-12.5,-11.40036503,
1751558208,27648,-227323,864.55,12,-10.5,-11.49704838,
1751558208,27658,-227450,864.55,10,-12.7,-11.5506094,
1751558208,27669,-227579,864.55,11,-11.72727273,-11.67677516,
1751558208,27679,-227707,864.55,10,-12.8,-11.89224459,
1751558208,27691,-227836,794.63,12,-10.75,-12.01442595,
1751558208,27701,-227966,794.63,10,-13,-12.00642433,
1751558208,27712,-228097,794.63,11,-11.90909091,-12.04992613,
1751558208,27722,-228228,794.63,10,-13.1,-12.19381204,
1751558208,27734,-228359,794.63,12,-10.91666667,-12.26879387,
1751558208,27744,-228490,794.63,10,-13.1,-12.22124016,
1751558208,27755,-228622,715.92,11,-12,-12.21951902,
1751558208,27765,-228754,715.92,10,-13.2,-12.32371457,
1751558208,27777,-228886,715.92,12,-11,-12.37234657,
1751558208,27787,-229017,715.92,10,-13.1,-12.30353088,
1751558208,27798,-229150,715.92,11,-12.09090909,-12.28200491,
1751558208,27809,-229281,715.92,11,-11.90909091,-12.27805731,
1751558208,27820,-229413,690.33,11,-12,-12.18754178,
1751558208,27831,-229545,690.33,11,-12,-12.08970512,
1751558208,27841,-229677,690.33,10,-13.2,-12.113207,
1751558208,27852,-229809,690.33,11,-12,-12.26611092,
1751558208,27863,-229940,690.33,11,-11.90909091,-12.32943894,
1751558208,27874,-230072,690.33,11,-12,-12.24350099,
1751558208,27884,-230205,692.48,10,-13.3,-12.22692852,
1751558208,27895,-230337,692.48,11,-12,-12.34524487,
1751558208,27906,-230469,692.48,11,-12,-12.38568873,
1751558208,27917,-230601,692.48,11,-12,-12.28755887,
1751558208,27927,-230734,692.48,10,-13.3,-12.25988934,
1751558208,27938,-230867,692.48,11,-12.09090909,-12.37081708,
1751558208,27950,-231000,681.84,12,-11.08333333,-12.34653971,
1751558208,27960,-231132,681.84,10,-13.2,-12.19445871,
1751558208,27971,-231265,681.84,11,-12.09090909,-12.19331331,
1751558208,27981,-231398,681.84,10,-13.3,-12.33366921,
1751558208,27993,-231531,681.84,12,-11.08333333,-12.4212208,
1751558208,28003,-231664,670.02,10,-13.3,-12.38773916,
1751558208,28014,-231797,670.02,11,-12.09090909,-12.39093069,
1751558208,28024,-231930,670.02,10,-13.3,-12.48200652,
1751558208,28036,-232063,670.02,12,-11.08333333,-12.50635646,
1751558208,28046,-232196,670.02,10,-13.3,-12.42286413,
1751558208,28057,-232328,670.02,11,-12,-12.38929337,
1751558208,28067,-232461,670.9,10,-13.3,-12.45296471,
1751558208,28079,-232594,670.9,12,-11.08333333,-12.4683988,
1751558208,28089,-232727,670.9,10,-13.3,-12.39261044,
1751558208,28100,-232860,670.9,11,-12.09090909,-12.37771925,
1751558208,28111,-232993,670.9,11,-12.09090909,-12.37630416,
1751558208,28122,-233125,670.9,11,-12,-12.28461667,
1751558208,28133,-233258,670.31,11,-12.09090909,-12.17778412,
1751558208,28143,-233390,670.31,10,-13.2,-12.18515649,
1751558208,28154,-233523,670.31,11,-12.09090909,-12.32388863,
1751558208,28165,-233656,670.31,11,-12.09090909,-12.39142644,
1751558208,28176,-233788,670.31,11,-12,-12.32239905,
1751558208,28186,-233921,670.31,10,-13.3,-12.3026007,
1751558208,28197,-234053,674.71,11,-12,-12.39729666,
1751558208,28208,-234186,674.71,11,-12.09090909,-12.41978621,
1751558208,28219,-234319,674.71,11,-12.09090909,-12.32465976,
1751558208,28229,-234452,674.71,10,-13.3,-12.30735149,
1751558208,28240,-234585,674.71,11,-12.09090909,-12.41504929,
1751558208,28252,-234718,674.71,12,-11.08333333,-12.37643636,
1751558208,28262,-234851,668.75,10,-13.3,-12.21726903,
1751558208,28273,-234985,668.75,11,-12.18181818,-12.22807905,
1751558208,28283,-235118,668.75,10,-13.3,-12.38367902,
1751558208,28295,-235252,668.75,12,-11.16666667,-12.47532245,
1751558208,28305,-235385,668.75,10,-13.3,-12.43977724,
1751558208,28316,-235518,668.75,11,-12.09090909,-12.43293978,
1751558208,28326,-235651,656.54,10,-13.3,-12.50766189,
1751558208,28338,-235784,656.54,12,-11.08333333,-12.51800028,
1751558208,28348,-235916,656.54,10,-13.2,-12.41817243,
1751558208,28359,-236049,656.54,11,-12.09090909,-12.37150563,
1751558208,28369,-236181,656.54,10,-13.2,-12.43393628,
1751558208,28381,-236313,656.54,12,-11,-12.44029409,
1751558208,28391,-236445,673.63,10,-13.2,-12.34216165,
1751558208,28402,-236577,673.63,11,-12,-12.30574708,
1751558209,28413,-236710,673.63,11,-12.09090909,-12.29631344,
1751558209,28424,-236843,673.63,11,-12.09090909,-12.22509823,
1751558209,28435,-236975,673.63,11,-12,-12.15061237,
1751558209,28445,-237108,673.63,10,-13.3,-12.17940724,
1751558209,28456,-237241,667.48,11,-12.09090909,-12.33632064,
1751558209,28467,-237375,667.48,11,-12.18181818,-12.42143582,
1751558209,28478,-237509,667.48,11,-12.18181818,-12.37731058,
1751558209,28488,-237642,667.48,10,-13.3,-12.3846534,
1751558209,28499,-237776,667.48,11,-12.18181818,-12.49264198,
1751558209,28510,-237910,667.48,11,-12.18181818,-12.52576246,
1751558209,28521,-238044,645.8,11,-12.18181818,-12.43707975,
1751558209,28531,-238178,645.8,10,-13.4,-12.41662321,
1751558209,28542,-238312,645.8,11,-12.18181818,-12.51900031,
1751558209,28553,-238446,645.8,11,-12.18181818,-12.54951173,
1751558209,28564,-238580,645.8,11,-12.18181818,-12.45278776,
1751558209,28574,-238714,645.8,10,-13.4,-12.42452803,
1751558209,28585,-238848,638.67,11,-12.18181818,-12.52150043,
1751558209,28597,-238982,638.67,12,-11.16666667,-12.47418834,
1751558209,28607,-239115,638.67,10,-13.3,-12.30174507,
1751558209,28618,-239248,638.67,11,-12.09090909,-12.28182111,
1751558209,28628,-239381,638.67,10,-13.3,-12.39603078,
1751558209,28640,-239515,638.67,12,-11.16666667,-12.46102979,
1751558209,28650,-239648,653.61,10,-13.3,-12.41922401,
1751558209,28661,-239781,653.61,11,-12.09090909,-12.4159944,
1751558209,28672,-239914,653.61,11,-12.09090909,-12.40786175,
1751558209,28683,-240046,653.61,11,-12,-12.30421035,
1751558209,28693,-240180,653.61,10,-13.4,-12.28354696,
1751558209,28704,-240313,653.61,11,-12.09090909,-12.40501124,
1751558209,28715,-240446,660.16,11,-12.09090909,-12.45656251,
1751558209,28726,-240580,660.16,11,-12.18181818,-12.37543207,
1751558209,28736,-240713,660.16,10,-13.3,-12.3620588,
1751558209,28747,-240846,660.16,11,-12.09090909,-12.4618585,
1751558209,28759,-240980,660.16,12,-11.16666667,-12.41246568,
1751558209,28769,-241112,660.16,10,-13.2,-12.24333812,
1751558209,28780,-241245,660.35,11,-12.09090909,-12.22720226,
1751558209,28790,-241378,660.35,10,-13.3,-12.35165098,
1751558209,28802,-241510,660.35,12,-11,-12.42147992,
1751558209,28812,-241643,660.35,10,-13.3,-12.3686428,
1751558209,28823,-241775,660.35,11,-12,-12.35699413,
1751558209,28833,-241906,660.35,10,-13.1,-12.42406207,
1751558209,28845,-242037,679.59,12,-10.91666667,-12.40752672,
1751558209,28855,-242167,679.59,10,-13,-12.27560771,
1751558209,28866,-242298,679.59,11,-11.90909091,-12.20315715,
1751558209,28876,-242428,679.59,10,-13,-12.24878239,
1751558209,28888,-242556,679.59,12,-10.66666667,-12.2356429,
1751558209,28898,-242684,679.59,10,-12.8,-12.09675719,
1751558209,28909,-242812,738.18,11,-11.63636364,-12.00625874,
1751558209,28920,-242940,738.18,11,-11.63636364,-11.94720638,
1751558209,28931,-243067,738.18,11,-11.54545455,-11.82533188,
1751558209,28942,-243194,738.18,11,-11.54545455,-11.70131514,
1751558209,28952,-243320,738.18,10,-12.6,-11.68424135,
1751558209,28963,-243445,738.18,11,-11.36363636,-11.77872526,
1751558209,28974,-243570,795.21,11,-11.36363636,-11.78447082,
1751558209,28985,-243696,795.21,11,-11.45454545,-11.6690284,
1751558209,28995,-243820,795.21,10,-12.4,-11.62324546,
1751558209,29006,-243944,795.21,11,-11.27272727,-11.6814898,
1751558209,29017,-244068,795.21,11,-11.27272727,-11.66679261,
1751558209,29028,-244191,795.21,11,-11.18181818,-11.53779005,
1751558209,29038,-244314,849.12,10,-12.3,-11.4710632,
1751558209,29049,-244436,849.12,11,-11.09090909,-11.51768643,
1751558209,29060,-244559,849.12,11,-11.18181818,-11.50585235,
1751558209,29071,-244681,849.12,11,-11.09090909,-11.39194945,
1751558209,29081,-244803,849.12,10,-12.2,-11.34671772,
1751558209,29092,-244924,849.12,11,-11,-11.41033181,
1751558209,29103,-245046,890.92,11,-11.09090909,-11.40936925,
1751558209,29114,-245167,890.92,11,-11,-11.30139063,
1751558209,29124,-245287,890.92,10,-12,-11.25033174,
1751558209,29135,-245408,890.92,11,-11,-11.30387417,
1751558209,29146,-245528,890.92,11,-10.90909091,-11.30220026,
1751558209,29157,-245648,890.92,11,-10.90909091,-11.19203265,
1751558209,29168,-245768,924.9,11,-10.90909091,-11.06501002,
1751558209,29178,-245888,924.9,10,-12,-11.04942786,
1751558209,29190,-246007,924.9,12,-9.916666667,-11.08956211,
1751558209,29200,-246126,924.9,10,-11.9,-11.0590967,
1751558209,29211,-246245,924.9,11,-10.81818182,-11.06903912,
1751558209,29221,-246364,924.9,10,-11.9,-11.15850958,
1751558209,29233,-246483,948.93,12,-9.916666667,-11.18627239,
1751558209,29243,-246602,948.93,10,-11.9,-11.11499061,
1751558209,29254,-246722,948.93,11,-10.90909091,-11.09907881,
1751558209,29264,-246841,948.93,10,-11.9,-11.18293059,
1751558209,29276,-246960,948.93,12,-9.916666667,-11.20798245,
1751558209,29286,-247079,948.93,10,-11.9,-11.12922166,
1751558209,29297,-247198,953.13,11,-10.81818182,-11.09945139,
1751558209,29307,-247317,953.13,10,-11.9,-11.1643156,
1751558209,29319,-247436,953.13,12,-9.916666667,-11.18068314,
1751558209,29329,-247556,953.13,10,-12,-11.11395325,
1751558209,29340,-247674,953.13,11,-10.72727273,-11.10148116,
1751558209,29350,-247793,953.13,10,-11.9,-11.16650966,
1751558209,29362,-247912,958.5,12,-9.916666667,-11.17558105,
1751558209,29372,-248032,958.5,10,-12,-11.10748778,
1751558209,29383,-248150,958.5,11,-10.72727273,-11.09638903,
1751558209,29393,-248270,958.5,10,-12,-11.17084588,
1751558209,29405,-248388,958.5,12,-9.833333333,-11.19096035,
1751558210,29415,-248508,958.5,10,-12,-11.11774629,
1751558210,29426,-248626,958.5,11,-10.72727273,-11.09544958,
1751558210,29436,-248746,958.5,10,-12,-11.16577852,
1751558210,29448,-248865,958.5,12,-9.916666667,-11.19191912,
1751558210,29459,-248984,958.5,11,-10.81818182,-11.04583382,
1751558210,29469,-249102,958.5,10,-11.8,-10.92694222,
1751558210,29480,-249221,958.5,11,-10.81818182,-10.99293125,
1751558210,29491,-249340,959.38,11,-10.81818182,-11.03966552,
1751558210,29502,-249459,959.38,11,-10.81818182,-10.99252343,
1751558210,29512,-249579,959.38,10,-12,-11.00963925,
1751558210,29523,-249701,959.38,11,-11.09090909,-11.15438291,
1751558210,29534,-249823,959.38,11,-11.09090909,-11.25959462,
1751558210,29545,-249946,959.38,11,-11.18181818,-11.25776313,
1751558210,29555,-250070,913.28,10,-12.4,-11.31773674,
1751558210,29566,-250195,913.28,11,-11.36363636,-11.49439942,
1751558210,29577,-250320,913.28,11,-11.36363636,-11.60168826,
1751558210,29588,-250446,913.28,11,-11.45454545,-11.58018246,
1751558210,29598,-250573,913.28,10,-12.7,-11.61974955,
1751558210,29609,-250700,913.28,11,-11.54545455,-11.77704622,
1751558210,29620,-250827,817.38,11,-11.54545455,-11.85565925,
1751558210,29631,-250954,817.38,11,-11.54545455,-11.79484578,
1751558210,29641,-251083,817.38,10,-12.9,-11.79716265,
1751558210,29652,-251211,817.38,11,-11.63636364,-11.93036365,
1751558210,29663,-251340,817.38,11,-11.72727273,-11.99583075,
1751558210,29674,-251468,817.38,11,-11.63636364,-11.92871945,
1751558210,29685,-251597,770.61,11,-11.72727273,-11.82927315,
1751558210,29696,-251726,770.61,11,-11.72727273,-11.75319212,
1751558210,29707,-251855,770.61,11,-11.72727273,-11.71548799,
1751558210,29717,-251984,770.61,10,-12.9,-11.79061258,
1751558210,29728,-252114,770.61,11,-11.81818182,-11.98124247,
1751558210,29739,-252244,770.61,11,-11.81818182,-12.08783822,
1751558210,29750,-252374,748.34,11,-11.81818182,-12.05000747,
1751558210,29760,-252504,748.34,10,-13,-12.0537974,
1751558210,29771,-252633,748.34,11,-11.72727273,-12.15339462,
1751558210,29782,-252764,748.34,11,-11.90909091,-12.17399991,
1751558210,29793,-252894,748.34,11,-11.81818182,-12.08360279,
1751558210,29803,-253024,748.34,10,-13,-12.06350227,
1751558210,29814,-253154,733.01,11,-11.81818182,-12.15754695,
1751558210,29825,-253284,733.01,11,-11.81818182,-12.18145406,
1751558210,29836,-253414,733.01,11,-11.81818182,-12.08344145,
1751558210,29847,-253544,733.01,11,-11.81818182,-11.96641439,
1751558210,29857,-253675,733.01,10,-13.1,-11.9711226,
1751558210,29869,-253806,733.01,12,-10.91666667,-12.05041358,
1751558210,29879,-253936,725.29,10,-13,-12.06167412,
1751558210,29890,-254066,725.29,11,-11.81818182,-12.10202866,
1751558210,29900,-254196,725.29,10,-13,-12.20847742,
1751558210,29912,-254327,725.29,12,-10.91666667,-12.24291867,
1751558210,29922,-254458,725.29,10,-13.1,-12.17967464,
1751558210,29933,-254588,725.29,11,-11.81818182,-12.17063253,
1751558210,29943,-254717,688.28,10,-12.9,-12.23738463,
1751558210,29955,-254843,688.28,12,-10.5,-12.20213582,
1751558210,29965,-254964,688.28,10,-12.1,-11.98076373,
1751558210,29976,-255082,688.28,11,-10.72727273,-11.70926537,
1751558210,29986,-255196,688.28,10,-11.4,-11.46333313,
1751558210,29998,-255306,190.43,12,-9.166666667,-11.1331767,
1751558210,30008,-255412,190.43,10,-10.6,-10.69309679,
1751558210,30019,-255514,190.43,11,-9.272727273,-10.28851781,
1751558210,30029,-255612,190.43,10,-9.8,-9.966165245,
1751558210,30041,-255705,190.43,12,-7.75,-9.599864478,
1751558210,30051,-255795,190.43,10,-9,-9.152958122,
1751558210,30062,-255880,120.12,11,-7.727272727,-8.74559327,
1751558210,30072,-255962,120.12,10,-8.2,-8.413357616,
1751558210,30084,-256040,120.12,12,-6.5,-8.059117166,
1751558210,30094,-256113,120.12,10,-7.3,-7.643773994,
1751558210,30105,-256182,120.12,11,-6.272727273,-7.243834493,
1751558210,30115,-256248,120.12,10,-6.6,-6.899615264,
1751558210,30127,-256310,111.72,12,-5.166666667,-6.545629465,
1751558210,30137,-256368,111.72,10,-5.8,-6.15161467,
1751558210,30147,-256423,111.72,10,-5.5,-5.823773551,
1751558210,30158,-256474,111.72,11,-4.636363636,-5.557490674,
1751558210,30169,-256520,111.72,11,-4.181818182,-5.210819943,
1751558210,30180,-256563,111.72,11,-3.909090909,-4.783883597,
1751558210,30190,-256601,111.72,10,-3.8,-4.369578871,
1751558210,30200,-256636,46.19,10,-3.5,-4.02421601,
1751558210,30212,-256666,46.19,12,-2.5,-3.681786124,
1751558210,30222,-256693,46.19,10,-2.7,-3.286589615,
1751558210,30233,-256715,46.19,11,-2,-2.891371382,
1751558210,30243,-256734,46.19,10,-1.9,-2.516888212,
1751558210,30254,-256748,46.19,11,-1.272727273,-2.148399698,
1751558210,30265,-256758,22.27,11,-0.909090909,-1.76423945,
1751558210,30275,-256764,22.27,10,-0.6,-1.364540287,
1751558210,30285,-256766,22.27,10,-0.2,-0.974753648,
1751558210,30297,-256766,22.27,12,0,-0.607334701,
1751558210,30307,-256766,22.27,10,0,-0.298167963,
1751558210,30317,-256766,22.27,10,0,-0.088468805,
1751558210,30327,-256766,20.21,10,0,0.020159972,
1751558210,30339,-256766,20.21,12,0,0.056940968,
1751558210,30349,-256766,20.21,10,0,0.054592326,
1751558210,30359,-256766,20.21,10,0,0.037543411,
1751558210,30370,-256766,20.21,11,0,0.019747,
1751558210,30381,-256766,20.21,11,0,0.006913043,
1751558210,30391,-256766,16.8,10,0,-0.00017787,
1751558210,30402,-256766,16.8,11,0,-0.002914968,
1751558211,30412,-256766,16.8,10,0,-0.003130776,
1751558211,30423,-256766,16.8,11,0,-0.00229094,
1751558211,30434,-256766,16.8,11,0,-0.001283865,
1751558211,30444,-256766,16.8,10,0,-0.000508456,
1751558211,30454,-256766,13.96,10,0,-5.32E-05,
1751558211,30466,-256766,13.96,12,0,0.000141594,
1751558211,30476,-256766,13.96,10,0,0.000176413,
1751558211,30486,-256766,13.96,10,0,0.000138004,
1751558211,30497,-256766,13.96,11,0,8.21E-05,
1751558211,30508,-256766,13.96,11,0,3.59E-05,
1751558211,30518,-256766,11.52,10,0,7.10E-06,
1751558211,30529,-256766,11.52,11,0,-6.33E-06,
1751558211,30539,-256766,11.52,10,0,-9.74E-06,
1751558211,30550,-256766,11.52,11,0,-8.20E-06,
1751558211,30561,-256766,11.52,11,0,-5.18E-06,
1751558211,30571,-256766,11.52,10,0,-2.46E-06,
1751558211,30581,-256766,9.38,10,0,-6.62E-07,
1751558211,30593,-256766,9.38,12,0,2.40E-07,
1751558211,30603,-256766,9.38,10,0,5.24E-07,
1751558211,30613,-256766,9.38,10,0,4.81E-07,
1751558211,30623,-256766,9.38,10,0,3.22E-07,
1751558211,30635,-256766,9.38,12,0,1.64E-07,
1751558211,30645,-256766,7.13,10,0,5.37E-08,
1751558211,30655,-256766,7.13,10,0,-5.63E-09,
1751558211,30665,-256766,7.13,10,0,-2.73E-08,
1751558211,30676,-256766,7.13,11,0,-2.78E-08,
1751558211,30687,-256766,7.13,11,0,-1.98E-08,
1751558211,30697,-256766,7.13,10,0,-1.08E-08,
1751558211,30708,-256766,3.91,11,0,-4.05E-09,
1751558211,30718,-256766,3.91,10,0,-2.09E-10,
1751558211,30729,-256766,3.91,11,0,1.36E-09,
1751558211,30739,-256766,3.91,10,0,1.58E-09,
1751558211,30750,-256766,3.91,11,0,1.20E-09,
1751558211,30760,-256766,3.91,10,0,6.94E-10,
1751558211,30771,-256766,2.25,11,0,2.91E-10,
1751558211,30782,-256766,2.25,11,0,4.62E-11,
1751558211,30792,-256766,2.25,10,0,-6.36E-11,
1751558211,30802,-256766,2.25,10,0,-8.80E-11,
1751558211,30813,-256766,2.25,11,0,-7.16E-11,
1751558211,30824,-256766,2.25,11,0,-4.40E-11,
1751558211,30834,-256766,1.86,10,0,-2.02E-11,
1751558211,30844,-256766,1.86,10,0,-4.82E-12,
1751558211,30855,-256766,1.86,11,0,2.64E-12,
1751558211,30866,-256766,1.86,11,0,4.79E-12,
1751558211,30876,-256766,1.86,10,0,4.23E-12,
1751558211,30886,-256766,1.86,10,0,2.75E-12,
1751558211,30898,-256766,1.86,12,0,1.36E-12,
1751558211,30908,-256766,1.66,10,0,4.11E-13,
1751558211,30918,-256766,1.66,10,0,-8.38E-14,
1751558211,30928,-256766,1.66,10,0,-2.54E-13,
1751558211,30940,-256766,1.66,12,0,-2.46E-13,
1751558211,30950,-256766,1.66,10,0,-1.70E-13,
1751558211,30960,-256766,1.66,10,0,-9.00E-14,
1751558211,30971,-256766,1.56,11,0,-3.19E-14,
1751558211,30982,-256766,1.56,11,0,3.48E-16,
1751558211,30992,-256766,1.56,10,0,1.29E-14,
1751558211,31002,-256766,1.56,10,0,1.41E-14,
1751558211,31013,-256766,1.56,11,0,1.04E-14,
1751558211,31024,-256766,1.56,11,0,5.84E-15,
1751558211,31034,-256766,1.46,10,0,2.34E-15,
1751558211,31045,-256766,1.46,11,0,2.69E-16,
1751558211,31055,-256766,1.46,10,0,-6.25E-16,
1751558211,31066,-256766,1.46,11,0,-7.92E-16,
1751558211,31076,-256766,1.46,10,0,-6.23E-16,
1751558211,31087,-256766,1.46,11,0,-3.73E-16,
1751558211,31097,-256766,1.37,10,0,-1.64E-16,
1751558211,31108,-256766,1.37,11,0,-3.38E-17,
1751558211,31118,-256766,1.37,10,0,2.76E-17,
1751558211,31129,-256766,1.37,11,0,4.36E-17,
1751558211,31139,-256766,1.37,10,0,3.70E-17,
1751558211,31150,-256766,1.37,11,0,2.35E-17,
1751558211,31161,-256766,1.27,11,0,1.12E-17,
1751558211,31171,-256766,1.27,10,0,3.09E-18,
1751558211,31181,-256766,1.27,10,0,-1.02E-18,
1751558211,31192,-256766,1.27,11,0,-2.34E-18,
1751558211,31203,-256766,1.27,11,0,-2.17E-18,
1751558211,31213,-256766,1.27,10,0,-1.46E-18,
1751558211,31223,-256766,1.17,10,0,-7.49E-19,
1751558211,31235,-256766,1.17,12,0,-2.49E-19,
1751558211,31245,-256766,1.17,10,0,2.16E-20,
1751558211,31255,-256766,1.17,10,0,1.22E-19,
1751558211,31265,-256766,1.17,10,0,1.25E-19,
1751558211,31277,-256766,1.17,12,0,8.94E-20,
1751558211,31287,-256766,1.17,10,0,4.90E-20,
1751558211,31297,-256766,1.17,10,0,1.86E-20,
1751558211,31307,-256766,1.17,10,0,1.19E-21,
1751558211,31319,-256766,1.17,12,0,-6.03E-21,
1751558211,31329,-256766,1.17,10,0,-7.09E-21,
1751558211,31339,-256766,1.17,10,0,-5.41E-21,
1751558211,31350,-256766,1.07,11,0,-3.15E-21,
1751558211,31361,-256766,1.07,11,0,-1.33E-21,
1751558211,31371,-256766,1.07,10,0,-2.24E-22,
1751558211,31381,-256766,1.07,10,0,2.79E-22,
1751558211,31392,-256766,1.07,11,0,3.94E-22,
1751558211,31403,-256766,1.07,11,0,3.23E-22,
1751558212,31413,-256766,0.98,10,0,2.00E-22,
1751558212,31423,-256766,0.98,10,0,9.22E-23,
1751558212,31434,-256766,0.98,11,0,2.27E-23,
1751558212,31444,-256766,0.98,10,0,-1.14E-23,
1751558212,31455,-256766,0.98,11,0,-2.14E-23,
1751558212,31466,-256766,0.98,11,0,-1.91E-23,
1751558212,31476,-256766,0.98,10,0,-1.25E-23,
1751558212,31486,-256766,0.88,10,0,-6.22E-24,
1751558212,31497,-256766,0.88,11,0,-1.91E-24,
1751558212,31508,-256766,0.88,11,0,3.46E-25,
1751558212,31518,-256766,0.88,10,0,1.13E-24,
1751558212,31528,-256766,0.88,10,0,1.11E-24,
1751558212,31539,-256766,0.88,11,0,7.70E-25,
1751558212,31550,-256766,0.88,11,0,4.10E-25,
1751558212,31560,-256766,0.88,10,0,1.47E-25,
1751558212,31570,-256766,0.88,10,0,4.90E-28,
1751558212,31582,-256766,0.88,12,0,-5.74E-26,
1751558212,31592,-256766,0.88,10,0,-6.33E-26,
1751558212,31602,-256766,0.88,10,0,-4.69E-26,
1751558212,31612,-256766,0.78,10,0,-2.66E-26,
1751558212,31624,-256766,0.78,12,0,-1.07E-26,
1751558212,31634,-256766,0.78,10,0,-1.34E-27,
1751558212,31644,-256766,0.78,10,0,2.75E-27,
1751558212,31654,-256766,0.78,10,0,3.55E-27,
1751558212,31666,-256766,0.78,12,0,2.82E-27,
1751558212,31676,-256766,0.78,10,0,1.70E-27,
1751558212,31686,-256766,0.78,10,0,7.53E-28,
1751558212,31697,-256766,0.78,11,0,1.60E-28,
1751558212,31708,-256766,0.78,11,0,-1.20E-28,
1751558212,31718,-256766,0.78,10,0,-1.95E-28,
1751558212,31728,-256766,0.78,10,0,-1.67E-28,
1751558212,31739,-256766,0.78,11,0,-1.07E-28,
1751558212,31750,-256766,0.78,11,0,-5.13E-29,
1751558212,31760,-256766,0.78,10,0,-1.44E-29,
1751558212,31770,-256766,0.78,10,0,4.35E-30,
1751558212,31781,-256766,0.78,11,0,1.05E-29,
1751558212,31792,-256766,0.78,11,0,9.77E-30,
1751558212,31802,-256766,0.78,10,0,6.61E-30,
1751558212,31813,-256766,0.78,11,0,3.42E-30,
1751558212,31823,-256766,0.78,10,0,1.15E-30,
1751558212,31834,-256766,0.78,11,0,-7.98E-32,
1751558212,31844,-256766,0.78,10,0,-5.41E-31,
1751558212,31855,-256766,0.78,11,0,-5.62E-31,
1751558212,31865,-256766,0.68,10,0,-4.05E-31,
1751558212,31876,-256766,0.68,11,0,-2.23E-31,
1751558212,31886,-256766,0.68,10,0,-8.59E-32,
1751558212,31897,-256766,0.68,11,0,-6.46E-33,
1751558212,31907,-256766,0.68,10,0,2.67E-32,
1751558212,31918,-256766,0.68,11,0,3.18E-32,
1751558212,31929,-256766,0.68,11,0,2.45E-32,
1751558212,31939,-256766,0.68,10,0,1.43E-32,
1751558212,31949,-256766,0.68,10,0,6.12E-33,
1751558212,31960,-256766,0.68,11,0,1.08E-33,
1751558212,31971,-256766,0.68,11,0,-1.22E-33,
1751558212,31981,-256766,0.68,10,0,-1.77E-33,
1751558212,31991,-256766,0.68,10,0,-1.46E-33,
1751558212,32002,-256766,0.68,11,0,-9.07E-34,
1751558212,32013,-256766,0.68,11,0,-4.22E-34,
1751558212,32023,-256766,0.68,10,0,-1.06E-34,
1751558212,32033,-256766,0.68,10,0,4.92E-35,
1751558212,32045,-256766,0.68,12,0,9.58E-35,
1751558212,32055,-256766,0.68,10,0,8.59E-35,
1751558212,32065,-256766,0.68,10,0,5.66E-35,
1751558212,32075,-256766,0.68,10,0,2.84E-35,
1751558212,32087,-256766,0.68,12,0,8.88E-36,
1751558212,32097,-256766,0.68,10,0,-1.41E-36,
1751558212,32107,-256766,0.68,10,0,-5.04E-36,
1751558212,32117,-256766,0.68,10,0,-4.98E-36,
1751558212,32129,-256766,0.68,12,0,-3.49E-36,
1751558212,32139,-256766,0.68,10,0,-1.87E-36,
1751558212,32149,-256766,0.68,10,0,-6.80E-37,
1751558212,32160,-256766,0.68,11,0,-1.16E-38,
1751558212,32171,-256766,0.68,11,0,2.55E-37,
1751558212,32181,-256766,0.68,10,0,2.84E-37,
1751558212,32191,-256766,0.68,10,0,2.12E-37,
1751558212,32202,-256766,0.68,11,0,1.21E-37,
1751558212,32212,-256766,0.68,10,0,4.94E-38,
1751558212,32223,-256766,0.68,11,0,6.63E-39,
1751558212,32233,-256766,0.68,10,0,-1.21E-38,
1751558212,32244,-256766,0.68,11,0,-1.59E-38,
1751558212,32254,-256766,0.68,10,0,-1.27E-38,
1751558212,32265,-256766,0.68,11,0,-7.70E-39,
1751558212,32276,-256766,0.68,11,0,-3.45E-39,
1751558212,32286,-256766,0.68,10,0,-7.59E-40,
1751558212,32296,-256766,0.68,10,0,5.24E-40,
1751558212,32307,-256766,0.68,11,0,8.74E-40,
1751558212,32318,-256766,0.68,11,0,7.53E-40,
1751558212,32328,-256766,0.68,10,0,4.83E-40,
1751558212,32338,-256766,0.68,10,0,2.35E-40,
1751558212,32349,-256766,0.68,11,0,6.73E-41,
1751558212,32360,-256766,0.68,11,0,-1.84E-41,
1751558212,32370,-256766,0.68,10,0,-4.66E-41,
1751558212,32380,-256766,0.68,10,0,-4.40E-41,
1751558212,32392,-256766,0.68,12,0,-3.00E-41,
1751558212,32402,-256766,0.68,10,0,-1.56E-41,
1751558213,32412,-256766,0.68,10,0,-5.33E-42,
1751558213,32422,-256766,0.68,10,0,2.81E-43,
1751558213,32434,-256766,0.68,12,0,2.40E-42,
1751558213,32444,-256766,0.68,10,0,2.53E-42,
1751558213,32454,-256766,0.68,10,0,1.83E-42,
1751558213,32464,-256766,0.68,10,0,1.02E-42,
1751558213,32476,-256766,0.68,12,0,3.95E-43,
1751558213,32486,-256766,0.68,10,0,3.41E-44,
